timestamp,X_mea,Y_mea,Z_mea
2024-03-14 16:21:08.536,81.36,93.55,3.57
2024-03-14 16:21:08.638,81.31,93.75,3.57
2024-03-14 16:21:08.744,81.29,94.08,3.57
2024-03-14 16:21:08.847,81.26,94.34,3.57
2024-03-14 16:21:08.949,81.55,94.33,3.57
2024-03-14 16:21:09.056,81.86,94.34,3.57
2024-03-14 16:21:09.159,82.17,94.32,3.57
2024-03-14 16:21:09.261,82.49,94.33,3.57
2024-03-14 16:21:09.368,82.79,94.32,3.57
2024-03-14 16:21:09.469,83.11,94.32,3.57
2024-03-14 16:21:09.572,83.42,94.31,3.57
2024-03-14 16:21:09.679,83.73,94.31,3.57
2024-03-14 16:21:09.781,84.05,94.31,3.57
2024-03-14 16:21:09.884,84.35,94.3,3.57
2024-03-14 16:21:09.990,84.67,94.3,3.57
2024-03-14 16:21:10.092,84.98,94.25,3.57
2024-03-14 16:21:10.194,85.29,94.24,3.57
2024-03-14 16:21:10.301,85.61,94.23,3.57
2024-03-14 16:21:10.403,85.91,94.19,3.57
2024-03-14 16:21:10.506,86.22,94.19,3.57
2024-03-14 16:21:10.612,86.53,94.15,3.57
2024-03-14 16:21:10.714,86.85,94.13,3.57
2024-03-14 16:21:10.817,87.15,94.1,3.57
2024-03-14 16:21:10.923,87.47,94.08,3.57
2024-03-14 16:21:11.026,87.77,94.06,3.57
2024-03-14 16:21:11.129,88.09,94.05,3.57
2024-03-14 16:21:11.235,88.39,94.03,3.57
2024-03-14 16:21:11.337,88.71,94.02,3.57
2024-03-14 16:21:11.439,89.02,94.0,3.57
2024-03-14 16:21:11.546,89.33,93.98,3.57
2024-03-14 16:21:11.649,89.63,93.95,3.57
2024-03-14 16:21:11.751,89.95,93.94,3.57
2024-03-14 16:21:11.857,90.26,93.91,3.57
2024-03-14 16:21:11.960,90.57,93.89,3.57
2024-03-14 16:21:12.063,90.88,93.83,3.57
2024-03-14 16:21:12.168,91.19,93.78,3.57
2024-03-14 16:21:12.271,91.5,93.75,3.57
